trajectoryid sensorid imageid epoch_s image_name x_m y_m z_m rx_rad ry_rad rz_rad
17134 110040 88722038 290227.22 WE1MRDI6.jpg 4115.382 347614.362 9.154 0.000000 0.000000 0.530403
17134 110041 88722038 290227.22 WE1MRDI6.jpg 4115.382 347614.362 9.154 -1.570796 0.000000 0.530403
17134 110042 88722038 290227.22 WE1MRDI6.jpg 4115.382 347614.362 9.154 -1.570796 0.000000 2.101199
17134 110043 88722038 290227.22 WE1MRDI6.jpg 4115.382 347614.362 9.154 -1.570796 0.000000 3.671996
17134 110044 88722038 290227.22 WE1MRDI6.jpg 4115.382 347614.362 9.154 -1.570796 0.000000 5.242792
17134 110045 88722038 290227.22 WE1MRDI6.jpg 4115.382 347614.362 9.154 -3.141593 0.000000 0.530403
17134 110040 88722039 290227.62 WE1MRDI7.jpg 4116.885 347616.965 9.158 0.000000 0.000000 0.528974
17134 110041 88722039 290227.62 WE1MRDI7.jpg 4116.885 347616.965 9.158 -1.570796 0.000000 0.528974
17134 110042 88722039 290227.62 WE1MRDI7.jpg 4116.885 347616.965 9.158 -1.570796 0.000000 2.099771
17134 110043 88722039 290227.62 WE1MRDI7.jpg 4116.885 347616.965 9.158 -1.570796 0.000000 3.670567
17134 110044 88722039 290227.62 WE1MRDI7.jpg 4116.885 347616.965 9.158 -1.570796 0.000000 5.241363
17134 110045 88722039 290227.62 WE1MRDI7.jpg 4116.885 347616.965 9.158 -3.141593 0.000000 0.528974
17134 110040 88722040 290228 WE1MRDI8.jpg 4118.368 347619.575 9.159 0.000000 0.000000 0.527122
17134 110041 88722040 290228 WE1MRDI8.jpg 4118.368 347619.575 9.159 -1.570796 0.000000 0.527122
17134 110042 88722040 290228 WE1MRDI8.jpg 4118.368 347619.575 9.159 -1.570796 0.000000 2.097918
17134 110043 88722040 290228 WE1MRDI8.jpg 4118.368 347619.575 9.159 -1.570796 0.000000 3.668714
17134 110044 88722040 290228 WE1MRDI8.jpg 4118.368 347619.575 9.159 -1.570796 0.000000 5.239511
17134 110045 88722040 290228 WE1MRDI8.jpg 4118.368 347619.575 9.159 -3.141593 0.000000 0.527122
17134 110040 88722041 290228.39 WE1MRDI9.jpg 4119.871 347622.176 9.159 0.000000 0.000000 0.526424
17134 110041 88722041 290228.39 WE1MRDI9.jpg 4119.871 347622.176 9.159 -1.570796 0.000000 0.526424
17134 110042 88722041 290228.39 WE1MRDI9.jpg 4119.871 347622.176 9.159 -1.570796 0.000000 2.097220
17134 110043 88722041 290228.39 WE1MRDI9.jpg 4119.871 347622.176 9.159 -1.570796 0.000000 3.668017
17134 110044 88722041 290228.39 WE1MRDI9.jpg 4119.871 347622.176 9.159 -1.570796 0.000000 5.238813
17134 110045 88722041 290228.39 WE1MRDI9.jpg 4119.871 347622.176 9.159 -3.141593 0.000000 0.526424
17134 110040 88722042 290228.78 WE1MRDIA.jpg 4121.373 347624.772 9.150 0.000000 0.000000 0.526870
17134 110041 88722042 290228.78 WE1MRDIA.jpg 4121.373 347624.772 9.150 -1.570796 0.000000 0.526870
17134 110042 88722042 290228.78 WE1MRDIA.jpg 4121.373 347624.772 9.150 -1.570796 0.000000 2.097666
17134 110043 88722042 290228.78 WE1MRDIA.jpg 4121.373 347624.772 9.150 -1.570796 0.000000 3.668463
17134 110044 88722042 290228.78 WE1MRDIA.jpg 4121.373 347624.772 9.150 -1.570796 0.000000 5.239259
17134 110045 88722042 290228.78 WE1MRDIA.jpg 4121.373 347624.772 9.150 -3.141593 0.000000 0.526870
17134 110040 88722043 290229.16 WE1MRDIB.jpg 4122.865 347627.379 9.139 0.000000 0.000000 0.525342
17134 110041 88722043 290229.16 WE1MRDIB.jpg 4122.865 347627.379 9.139 -1.570796 0.000000 0.525342
17134 110042 88722043 290229.16 WE1MRDIB.jpg 4122.865 347627.379 9.139 -1.570796 0.000000 2.096138
17134 110043 88722043 290229.16 WE1MRDIB.jpg 4122.865 347627.379 9.139 -1.570796 0.000000 3.666934
17134 110044 88722043 290229.16 WE1MRDIB.jpg 4122.865 347627.379 9.139 -1.570796 0.000000 5.237731
17134 110045 88722043 290229.16 WE1MRDIB.jpg 4122.865 347627.379 9.139 -3.141593 0.000000 0.525342
17134 110040 88722044 290229.54 WE1MRDIC.jpg 4124.354 347629.988 9.151 0.000000 0.000000 0.520900
17134 110041 88722044 290229.54 WE1MRDIC.jpg 4124.354 347629.988 9.151 -1.570796 0.000000 0.520900
17134 110042 88722044 290229.54 WE1MRDIC.jpg 4124.354 347629.988 9.151 -1.570796 0.000000 2.091697
17134 110043 88722044 290229.54 WE1MRDIC.jpg 4124.354 347629.988 9.151 -1.570796 0.000000 3.662493
17134 110044 88722044 290229.54 WE1MRDIC.jpg 4124.354 347629.988 9.151 -1.570796 0.000000 5.233289
17134 110045 88722044 290229.54 WE1MRDIC.jpg 4124.354 347629.988 9.151 -3.141593 0.000000 0.520900
17134 110040 88722045 290229.92 WE1MRDID.jpg 4125.810 347632.610 9.155 0.000000 0.000000 0.507338
17134 110041 88722045 290229.92 WE1MRDID.jpg 4125.810 347632.610 9.155 -1.570796 0.000000 0.507338
17134 110042 88722045 290229.92 WE1MRDID.jpg 4125.810 347632.610 9.155 -1.570796 0.000000 2.078134
17134 110043 88722045 290229.92 WE1MRDID.jpg 4125.810 347632.610 9.155 -1.570796 0.000000 3.648930
17134 110044 88722045 290229.92 WE1MRDID.jpg 4125.810 347632.610 9.155 -1.570796 0.000000 5.219727
17134 110045 88722045 290229.92 WE1MRDID.jpg 4125.810 347632.610 9.155 -3.141593 0.000000 0.507338
17134 110040 88722046 290230.3 WE1MRDIE.jpg 4127.225 347635.253 9.165 0.000000 0.000000 0.491241
17134 110041 88722046 290230.3 WE1MRDIE.jpg 4127.225 347635.253 9.165 -1.570796 0.000000 0.491241
17134 110042 88722046 290230.3 WE1MRDIE.jpg 4127.225 347635.253 9.165 -1.570796 0.000000 2.062037
17134 110043 88722046 290230.3 WE1MRDIE.jpg 4127.225 347635.253 9.165 -1.570796 0.000000 3.632833
17134 110044 88722046 290230.3 WE1MRDIE.jpg 4127.225 347635.253 9.165 -1.570796 0.000000 5.203630
17134 110045 88722046 290230.3 WE1MRDIE.jpg 4127.225 347635.253 9.165 -3.141593 0.000000 0.491241
17134 110040 88722047 290230.68 WE1MRDIF.jpg 4128.618 347637.910 9.175 0.000000 0.000000 0.486307
17134 110041 88722047 290230.68 WE1MRDIF.jpg 4128.618 347637.910 9.175 -1.570796 0.000000 0.486307
17134 110042 88722047 290230.68 WE1MRDIF.jpg 4128.618 347637.910 9.175 -1.570796 0.000000 2.057104
17134 110043 88722047 290230.68 WE1MRDIF.jpg 4128.618 347637.910 9.175 -1.570796 0.000000 3.627900
17134 110044 88722047 290230.68 WE1MRDIF.jpg 4128.618 347637.910 9.175 -1.570796 0.000000 5.198696
17134 110045 88722047 290230.68 WE1MRDIF.jpg 4128.618 347637.910 9.175 -3.141593 0.000000 0.486307
17134 110040 88722048 290231.06 WE1MRDIG.jpg 4129.987 347640.580 9.177 0.000000 0.000000 0.483646
17134 110041 88722048 290231.06 WE1MRDIG.jpg 4129.987 347640.580 9.177 -1.570796 0.000000 0.483646
17134 110042 88722048 290231.06 WE1MRDIG.jpg 4129.987 347640.580 9.177 -1.570796 0.000000 2.054442
17134 110043 88722048 290231.06 WE1MRDIG.jpg 4129.987 347640.580 9.177 -1.570796 0.000000 3.625239
17134 110044 88722048 290231.06 WE1MRDIG.jpg 4129.987 347640.580 9.177 -1.570796 0.000000 5.196035
17134 110045 88722048 290231.06 WE1MRDIG.jpg 4129.987 347640.580 9.177 -3.141593 0.000000 0.483646
17134 110040 88722049 290231.44 WE1MRDIH.jpg 4131.383 347643.237 9.187 0.000000 0.000000 0.491765
17134 110041 88722049 290231.44 WE1MRDIH.jpg 4131.383 347643.237 9.187 -1.570796 0.000000 0.491765
17134 110042 88722049 290231.44 WE1MRDIH.jpg 4131.383 347643.237 9.187 -1.570796 0.000000 2.062561
17134 110043 88722049 290231.44 WE1MRDIH.jpg 4131.383 347643.237 9.187 -1.570796 0.000000 3.633358
17134 110044 88722049 290231.44 WE1MRDIH.jpg 4131.383 347643.237 9.187 -1.570796 0.000000 5.204154
17134 110045 88722049 290231.44 WE1MRDIH.jpg 4131.383 347643.237 9.187 -3.141593 0.000000 0.491765
17134 110040 88722050 290231.82 WE1MRDII.jpg 4132.801 347645.885 9.188 0.000000 0.000000 0.495030
17134 110041 88722050 290231.82 WE1MRDII.jpg 4132.801 347645.885 9.188 -1.570796 0.000000 0.495030
17134 110042 88722050 290231.82 WE1MRDII.jpg 4132.801 347645.885 9.188 -1.570796 0.000000 2.065826
17134 110043 88722050 290231.82 WE1MRDII.jpg 4132.801 347645.885 9.188 -1.570796 0.000000 3.636622
17134 110044 88722050 290231.82 WE1MRDII.jpg 4132.801 347645.885 9.188 -1.570796 0.000000 5.207419
17134 110045 88722050 290231.82 WE1MRDII.jpg 4132.801 347645.885 9.188 -3.141593 0.000000 0.495030
17134 110040 88722051 290232.2 WE1MRDIJ.jpg 4134.222 347648.527 9.178 0.000000 0.000000 0.496565
17134 110041 88722051 290232.2 WE1MRDIJ.jpg 4134.222 347648.527 9.178 -1.570796 0.000000 0.496565
17134 110042 88722051 290232.2 WE1MRDIJ.jpg 4134.222 347648.527 9.178 -1.570796 0.000000 2.067361
17134 110043 88722051 290232.2 WE1MRDIJ.jpg 4134.222 347648.527 9.178 -1.570796 0.000000 3.638158
17134 110044 88722051 290232.2 WE1MRDIJ.jpg 4134.222 347648.527 9.178 -1.570796 0.000000 5.208954
17134 110045 88722051 290232.2 WE1MRDIJ.jpg 4134.222 347648.527 9.178 -3.141593 0.000000 0.496565
17134 110040 88722052 290232.59 WE1MRDIK.jpg 4135.646 347651.171 9.168 0.000000 0.000000 0.498074
17134 110041 88722052 290232.59 WE1MRDIK.jpg 4135.646 347651.171 9.168 -1.570796 0.000000 0.498074
17134 110042 88722052 290232.59 WE1MRDIK.jpg 4135.646 347651.171 9.168 -1.570796 0.000000 2.068870
17134 110043 88722052 290232.59 WE1MRDIK.jpg 4135.646 347651.171 9.168 -1.570796 0.000000 3.639667
17134 110044 88722052 290232.59 WE1MRDIK.jpg 4135.646 347651.171 9.168 -1.570796 0.000000 5.210463
17134 110045 88722052 290232.59 WE1MRDIK.jpg 4135.646 347651.171 9.168 -3.141593 0.000000 0.498074
17134 110040 88722053 290232.97 WE1MRDIL.jpg 4137.071 347653.811 9.147 0.000000 0.000000 0.501082
17134 110041 88722053 290232.97 WE1MRDIL.jpg 4137.071 347653.811 9.147 -1.570796 0.000000 0.501082
17134 110042 88722053 290232.97 WE1MRDIL.jpg 4137.071 347653.811 9.147 -1.570796 0.000000 2.071879
17134 110043 88722053 290232.97 WE1MRDIL.jpg 4137.071 347653.811 9.147 -1.570796 0.000000 3.642675
17134 110044 88722053 290232.97 WE1MRDIL.jpg 4137.071 347653.811 9.147 -1.570796 0.000000 5.213471
17134 110045 88722053 290232.97 WE1MRDIL.jpg 4137.071 347653.811 9.147 -3.141593 0.000000 0.501082
17134 110040 88722054 290233.36 WE1MRDIM.jpg 4138.497 347656.448 9.123 0.000000 0.000000 0.502641
17134 110041 88722054 290233.36 WE1MRDIM.jpg 4138.497 347656.448 9.123 -1.570796 0.000000 0.502641
17134 110042 88722054 290233.36 WE1MRDIM.jpg 4138.497 347656.448 9.123 -1.570796 0.000000 2.073437
17134 110043 88722054 290233.36 WE1MRDIM.jpg 4138.497 347656.448 9.123 -1.570796 0.000000 3.644233
17134 110044 88722054 290233.36 WE1MRDIM.jpg 4138.497 347656.448 9.123 -1.570796 0.000000 5.215030
17134 110045 88722054 290233.36 WE1MRDIM.jpg 4138.497 347656.448 9.123 -3.141593 0.000000 0.502641
17134 110040 88722055 290233.75 WE1MRDIN.jpg 4139.924 347659.087 9.133 0.000000 0.000000 0.498711
17134 110041 88722055 290233.75 WE1MRDIN.jpg 4139.924 347659.087 9.133 -1.570796 0.000000 0.498711
17134 110042 88722055 290233.75 WE1MRDIN.jpg 4139.924 347659.087 9.133 -1.570796 0.000000 2.069507
17134 110043 88722055 290233.75 WE1MRDIN.jpg 4139.924 347659.087 9.133 -1.570796 0.000000 3.640304
17134 110044 88722055 290233.75 WE1MRDIN.jpg 4139.924 347659.087 9.133 -1.570796 0.000000 5.211100
17134 110045 88722055 290233.75 WE1MRDIN.jpg 4139.924 347659.087 9.133 -3.141593 0.000000 0.498711
17134 110040 88722056 290234.15 WE1MRDIO.jpg 4141.335 347661.722 9.125 0.000000 0.000000 0.495465
17134 110041 88722056 290234.15 WE1MRDIO.jpg 4141.335 347661.722 9.125 -1.570796 0.000000 0.495465
17134 110042 88722056 290234.15 WE1MRDIO.jpg 4141.335 347661.722 9.125 -1.570796 0.000000 2.066261
17134 110043 88722056 290234.15 WE1MRDIO.jpg 4141.335 347661.722 9.125 -1.570796 0.000000 3.637058
17134 110044 88722056 290234.15 WE1MRDIO.jpg 4141.335 347661.722 9.125 -1.570796 0.000000 5.207854
17134 110045 88722056 290234.15 WE1MRDIO.jpg 4141.335 347661.722 9.125 -3.141593 0.000000 0.495465
17134 110040 88722057 290234.58 WE1MRDIP.jpg 4142.737 347664.357 9.128 0.000000 0.000000 0.494607
17134 110041 88722057 290234.58 WE1MRDIP.jpg 4142.737 347664.357 9.128 -1.570796 0.000000 0.494607
17134 110042 88722057 290234.58 WE1MRDIP.jpg 4142.737 347664.357 9.128 -1.570796 0.000000 2.065403
17134 110043 88722057 290234.58 WE1MRDIP.jpg 4142.737 347664.357 9.128 -1.570796 0.000000 3.636200
17134 110044 88722057 290234.58 WE1MRDIP.jpg 4142.737 347664.357 9.128 -1.570796 0.000000 5.206996
17134 110045 88722057 290234.58 WE1MRDIP.jpg 4142.737 347664.357 9.128 -3.141593 0.000000 0.494607
17134 110040 88722058 290235.07 WE1MRDIQ.jpg 4144.137 347666.981 9.132 0.000000 0.000000 0.494335
17134 110041 88722058 290235.07 WE1MRDIQ.jpg 4144.137 347666.981 9.132 -1.570796 0.000000 0.494335
17134 110042 88722058 290235.07 WE1MRDIQ.jpg 4144.137 347666.981 9.132 -1.570796 0.000000 2.065131
17134 110043 88722058 290235.07 WE1MRDIQ.jpg 4144.137 347666.981 9.132 -1.570796 0.000000 3.635927
17134 110044 88722058 290235.07 WE1MRDIQ.jpg 4144.137 347666.981 9.132 -1.570796 0.000000 5.206724
17134 110045 88722058 290235.07 WE1MRDIQ.jpg 4144.137 347666.981 9.132 -3.141593 0.000000 0.494335
17134 110040 88722059 290235.64 WE1MRDIR.jpg 4145.561 347669.604 9.122 0.000000 0.000000 0.496497
17134 110041 88722059 290235.64 WE1MRDIR.jpg 4145.561 347669.604 9.122 -1.570796 0.000000 0.496497
17134 110042 88722059 290235.64 WE1MRDIR.jpg 4145.561 347669.604 9.122 -1.570796 0.000000 2.067293
17134 110043 88722059 290235.64 WE1MRDIR.jpg 4145.561 347669.604 9.122 -1.570796 0.000000 3.638089
17134 110044 88722059 290235.64 WE1MRDIR.jpg 4145.561 347669.604 9.122 -1.570796 0.000000 5.208886
17134 110045 88722059 290235.64 WE1MRDIR.jpg 4145.561 347669.604 9.122 -3.141593 0.000000 0.496497
17134 110040 88722060 290236.26 WE1MRDIS.jpg 4146.975 347672.237 9.106 0.000000 0.000000 0.492536
17134 110041 88722060 290236.26 WE1MRDIS.jpg 4146.975 347672.237 9.106 -1.570796 0.000000 0.492536
17134 110042 88722060 290236.26 WE1MRDIS.jpg 4146.975 347672.237 9.106 -1.570796 0.000000 2.063332
17134 110043 88722060 290236.26 WE1MRDIS.jpg 4146.975 347672.237 9.106 -1.570796 0.000000 3.634128
17134 110044 88722060 290236.26 WE1MRDIS.jpg 4146.975 347672.237 9.106 -1.570796 0.000000 5.204925
17134 110045 88722060 290236.26 WE1MRDIS.jpg 4146.975 347672.237 9.106 -3.141593 0.000000 0.492536
17134 110040 88722061 290237.02 WE1MRDIT.jpg 4148.370 347674.857 9.075 0.000000 0.000000 0.494337
17134 110041 88722061 290237.02 WE1MRDIT.jpg 4148.370 347674.857 9.075 -1.570796 0.000000 0.494337
17134 110042 88722061 290237.02 WE1MRDIT.jpg 4148.370 347674.857 9.075 -1.570796 0.000000 2.065133
17134 110043 88722061 290237.02 WE1MRDIT.jpg 4148.370 347674.857 9.075 -1.570796 0.000000 3.635930
17134 110044 88722061 290237.02 WE1MRDIT.jpg 4148.370 347674.857 9.075 -1.570796 0.000000 5.206726
17134 110045 88722061 290237.02 WE1MRDIT.jpg 4148.370 347674.857 9.075 -3.141593 0.000000 0.494337
17134 110040 88722062 290237.95 WE1MRDIU.jpg 4149.788 347677.480 9.059 0.000000 0.000000 0.495502
17134 110041 88722062 290237.95 WE1MRDIU.jpg 4149.788 347677.480 9.059 -1.570796 0.000000 0.495502
17134 110042 88722062 290237.95 WE1MRDIU.jpg 4149.788 347677.480 9.059 -1.570796 0.000000 2.066298
17134 110043 88722062 290237.95 WE1MRDIU.jpg 4149.788 347677.480 9.059 -1.570796 0.000000 3.637095
17134 110044 88722062 290237.95 WE1MRDIU.jpg 4149.788 347677.480 9.059 -1.570796 0.000000 5.207891
17134 110045 88722062 290237.95 WE1MRDIU.jpg 4149.788 347677.480 9.059 -3.141593 0.000000 0.495502
17134 110040 88722063 290238.69 WE1MRDIV.jpg 4151.209 347680.157 9.073 0.000000 0.000000 0.493873
17134 110041 88722063 290238.69 WE1MRDIV.jpg 4151.209 347680.157 9.073 -1.570796 0.000000 0.493873
17134 110042 88722063 290238.69 WE1MRDIV.jpg 4151.209 347680.157 9.073 -1.570796 0.000000 2.064669
17134 110043 88722063 290238.69 WE1MRDIV.jpg 4151.209 347680.157 9.073 -1.570796 0.000000 3.635466
17134 110044 88722063 290238.69 WE1MRDIV.jpg 4151.209 347680.157 9.073 -1.570796 0.000000 5.206262
17134 110045 88722063 290238.69 WE1MRDIV.jpg 4151.209 347680.157 9.073 -3.141593 0.000000 0.493873
17134 110040 88722064 290239.27 WE1MRDIW.jpg 4152.612 347682.829 9.075 0.000000 0.000000 0.497204
17134 110041 88722064 290239.27 WE1MRDIW.jpg 4152.612 347682.829 9.075 -1.570796 0.000000 0.497204
17134 110042 88722064 290239.27 WE1MRDIW.jpg 4152.612 347682.829 9.075 -1.570796 0.000000 2.068000
17134 110043 88722064 290239.27 WE1MRDIW.jpg 4152.612 347682.829 9.075 -1.570796 0.000000 3.638796
17134 110044 88722064 290239.27 WE1MRDIW.jpg 4152.612 347682.829 9.075 -1.570796 0.000000 5.209593
17134 110045 88722064 290239.27 WE1MRDIW.jpg 4152.612 347682.829 9.075 -3.141593 0.000000 0.497204
17134 110040 88722065 290239.78 WE1MRDIX.jpg 4154.059 347685.466 9.034 0.000000 0.000000 0.510488
17134 110041 88722065 290239.78 WE1MRDIX.jpg 4154.059 347685.466 9.034 -1.570796 0.000000 0.510488
17134 110042 88722065 290239.78 WE1MRDIX.jpg 4154.059 347685.466 9.034 -1.570796 0.000000 2.081284
17134 110043 88722065 290239.78 WE1MRDIX.jpg 4154.059 347685.466 9.034 -1.570796 0.000000 3.652081
17134 110044 88722065 290239.78 WE1MRDIX.jpg 4154.059 347685.466 9.034 -1.570796 0.000000 5.222877
17134 110045 88722065 290239.78 WE1MRDIX.jpg 4154.059 347685.466 9.034 -3.141593 0.000000 0.510488
17134 110040 88722066 290240.23 WE1MRDIY.jpg 4155.537 347688.093 9.022 0.000000 0.000000 0.516871
17134 110041 88722066 290240.23 WE1MRDIY.jpg 4155.537 347688.093 9.022 -1.570796 0.000000 0.516871
17134 110042 88722066 290240.23 WE1MRDIY.jpg 4155.537 347688.093 9.022 -1.570796 0.000000 2.087667
17134 110043 88722066 290240.23 WE1MRDIY.jpg 4155.537 347688.093 9.022 -1.570796 0.000000 3.658464
17134 110044 88722066 290240.23 WE1MRDIY.jpg 4155.537 347688.093 9.022 -1.570796 0.000000 5.229260
17134 110045 88722066 290240.23 WE1MRDIY.jpg 4155.537 347688.093 9.022 -3.141593 0.000000 0.516871
17134 110040 88722067 290240.66 WE1MRDIZ.jpg 4157.042 347690.699 9.005 0.000000 0.000000 0.537740
17134 110041 88722067 290240.66 WE1MRDIZ.jpg 4157.042 347690.699 9.005 -1.570796 0.000000 0.537740
17134 110042 88722067 290240.66 WE1MRDIZ.jpg 4157.042 347690.699 9.005 -1.570796 0.000000 2.108536
17134 110043 88722067 290240.66 WE1MRDIZ.jpg 4157.042 347690.699 9.005 -1.570796 0.000000 3.679333
17134 110044 88722067 290240.66 WE1MRDIZ.jpg 4157.042 347690.699 9.005 -1.570796 0.000000 5.250129
17134 110045 88722067 290240.66 WE1MRDIZ.jpg 4157.042 347690.699 9.005 -3.141593 0.000000 0.537740
17134 110040 88722068 290241.06 WE1MRDJ0.jpg 4158.600 347693.281 9.020 0.000000 0.000000 0.534974
17134 110041 88722068 290241.06 WE1MRDJ0.jpg 4158.600 347693.281 9.020 -1.570796 0.000000 0.534974
17134 110042 88722068 290241.06 WE1MRDJ0.jpg 4158.600 347693.281 9.020 -1.570796 0.000000 2.105770
17134 110043 88722068 290241.06 WE1MRDJ0.jpg 4158.600 347693.281 9.020 -1.570796 0.000000 3.676566
17134 110044 88722068 290241.06 WE1MRDJ0.jpg 4158.600 347693.281 9.020 -1.570796 0.000000 5.247363
17134 110045 88722068 290241.06 WE1MRDJ0.jpg 4158.600 347693.281 9.020 -3.141593 0.000000 0.534974
17134 110040 88722069 290241.44 WE1MRDJ1.jpg 4160.084 347695.896 9.025 0.000000 0.000000 0.513867
17134 110041 88722069 290241.44 WE1MRDJ1.jpg 4160.084 347695.896 9.025 -1.570796 0.000000 0.513867
17134 110042 88722069 290241.44 WE1MRDJ1.jpg 4160.084 347695.896 9.025 -1.570796 0.000000 2.084664
17134 110043 88722069 290241.44 WE1MRDJ1.jpg 4160.084 347695.896 9.025 -1.570796 0.000000 3.655460
17134 110044 88722069 290241.44 WE1MRDJ1.jpg 4160.084 347695.896 9.025 -1.570796 0.000000 5.226256
17134 110045 88722069 290241.44 WE1MRDJ1.jpg 4160.084 347695.896 9.025 -3.141593 0.000000 0.513867
17134 110040 88722070 290241.8 WE1MRDJ2.jpg 4161.512 347698.534 9.033 0.000000 0.000000 0.501667
17134 110041 88722070 290241.8 WE1MRDJ2.jpg 4161.512 347698.534 9.033 -1.570796 0.000000 0.501667
17134 110042 88722070 290241.8 WE1MRDJ2.jpg 4161.512 347698.534 9.033 -1.570796 0.000000 2.072463
17134 110043 88722070 290241.8 WE1MRDJ2.jpg 4161.512 347698.534 9.033 -1.570796 0.000000 3.643260
17134 110044 88722070 290241.8 WE1MRDJ2.jpg 4161.512 347698.534 9.033 -1.570796 0.000000 5.214056
17134 110045 88722070 290241.8 WE1MRDJ2.jpg 4161.512 347698.534 9.033 -3.141593 0.000000 0.501667
17134 110040 88722071 290242.17 WE1MRDJ3.jpg 4162.931 347701.180 9.037 0.000000 0.000000 0.497312
17134 110041 88722071 290242.17 WE1MRDJ3.jpg 4162.931 347701.180 9.037 -1.570796 0.000000 0.497312
17134 110042 88722071 290242.17 WE1MRDJ3.jpg 4162.931 347701.180 9.037 -1.570796 0.000000 2.068108
17134 110043 88722071 290242.17 WE1MRDJ3.jpg 4162.931 347701.180 9.037 -1.570796 0.000000 3.638905
17134 110044 88722071 290242.17 WE1MRDJ3.jpg 4162.931 347701.180 9.037 -1.570796 0.000000 5.209701
17134 110045 88722071 290242.17 WE1MRDJ3.jpg 4162.931 347701.180 9.037 -3.141593 0.000000 0.497312
17134 110040 88722072 290242.52 WE1MRDJ4.jpg 4164.351 347703.824 9.036 0.000000 0.000000 0.495954
17134 110041 88722072 290242.52 WE1MRDJ4.jpg 4164.351 347703.824 9.036 -1.570796 0.000000 0.495954
17134 110042 88722072 290242.52 WE1MRDJ4.jpg 4164.351 347703.824 9.036 -1.570796 0.000000 2.066750
17134 110043 88722072 290242.52 WE1MRDJ4.jpg 4164.351 347703.824 9.036 -1.570796 0.000000 3.637546
17134 110044 88722072 290242.52 WE1MRDJ4.jpg 4164.351 347703.824 9.036 -1.570796 0.000000 5.208343
17134 110045 88722072 290242.52 WE1MRDJ4.jpg 4164.351 347703.824 9.036 -3.141593 0.000000 0.495954
17134 110040 88722073 290242.87 WE1MRDJ5.jpg 4165.777 347706.462 9.033 0.000000 0.000000 0.497247
17134 110041 88722073 290242.87 WE1MRDJ5.jpg 4165.777 347706.462 9.033 -1.570796 0.000000 0.497247
17134 110042 88722073 290242.87 WE1MRDJ5.jpg 4165.777 347706.462 9.033 -1.570796 0.000000 2.068044
17134 110043 88722073 290242.87 WE1MRDJ5.jpg 4165.777 347706.462 9.033 -1.570796 0.000000 3.638840
17134 110044 88722073 290242.87 WE1MRDJ5.jpg 4165.777 347706.462 9.033 -1.570796 0.000000 5.209636
17134 110045 88722073 290242.87 WE1MRDJ5.jpg 4165.777 347706.462 9.033 -3.141593 0.000000 0.497247
17134 110040 88722074 290243.23 WE1MRDJ6.jpg 4167.203 347709.099 9.030 0.000000 0.000000 0.500292
17134 110041 88722074 290243.23 WE1MRDJ6.jpg 4167.203 347709.099 9.030 -1.570796 0.000000 0.500292
17134 110042 88722074 290243.23 WE1MRDJ6.jpg 4167.203 347709.099 9.030 -1.570796 0.000000 2.071089
17134 110043 88722074 290243.23 WE1MRDJ6.jpg 4167.203 347709.099 9.030 -1.570796 0.000000 3.641885
17134 110044 88722074 290243.23 WE1MRDJ6.jpg 4167.203 347709.099 9.030 -1.570796 0.000000 5.212681
17134 110045 88722074 290243.23 WE1MRDJ6.jpg 4167.203 347709.099 9.030 -3.141593 0.000000 0.500292
17134 110040 88722075 290243.59 WE1MRDJ7.jpg 4168.625 347711.736 9.031 0.000000 0.000000 0.503936
17134 110041 88722075 290243.59 WE1MRDJ7.jpg 4168.625 347711.736 9.031 -1.570796 0.000000 0.503936
17134 110042 88722075 290243.59 WE1MRDJ7.jpg 4168.625 347711.736 9.031 -1.570796 0.000000 2.074733
17134 110043 88722075 290243.59 WE1MRDJ7.jpg 4168.625 347711.736 9.031 -1.570796 0.000000 3.645529
17134 110044 88722075 290243.59 WE1MRDJ7.jpg 4168.625 347711.736 9.031 -1.570796 0.000000 5.216325
17134 110045 88722075 290243.59 WE1MRDJ7.jpg 4168.625 347711.736 9.031 -3.141593 0.000000 0.503936
17134 110040 88722076 290243.95 WE1MRDJ8.jpg 4170.073 347714.364 9.046 0.000000 0.000000 0.514631
17134 110041 88722076 290243.95 WE1MRDJ8.jpg 4170.073 347714.364 9.046 -1.570796 0.000000 0.514631
17134 110042 88722076 290243.95 WE1MRDJ8.jpg 4170.073 347714.364 9.046 -1.570796 0.000000 2.085427
17134 110043 88722076 290243.95 WE1MRDJ8.jpg 4170.073 347714.364 9.046 -1.570796 0.000000 3.656224
17134 110044 88722076 290243.95 WE1MRDJ8.jpg 4170.073 347714.364 9.046 -1.570796 0.000000 5.227020
17134 110045 88722076 290243.95 WE1MRDJ8.jpg 4170.073 347714.364 9.046 -3.141593 0.000000 0.514631
17134 110040 88722077 290244.31 WE1MRDJ9.jpg 4171.552 347716.976 9.053 0.000000 0.000000 0.526644
17134 110041 88722077 290244.31 WE1MRDJ9.jpg 4171.552 347716.976 9.053 -1.570796 0.000000 0.526644
17134 110042 88722077 290244.31 WE1MRDJ9.jpg 4171.552 347716.976 9.053 -1.570796 0.000000 2.097441
17134 110043 88722077 290244.31 WE1MRDJ9.jpg 4171.552 347716.976 9.053 -1.570796 0.000000 3.668237
17134 110044 88722077 290244.31 WE1MRDJ9.jpg 4171.552 347716.976 9.053 -1.570796 0.000000 5.239033
17134 110045 88722077 290244.31 WE1MRDJ9.jpg 4171.552 347716.976 9.053 -3.141593 0.000000 0.526644
